6a,7,43,44a
0.025,3.25,0,0
0.0125,3.25,0,0
0.905,2.25,0,0
1.285,2.25,0,0
1.2,2.25,0,0
1.24,2.25,0,0
1.26,1.25,0,0
1.3775,1.25,0,0
1.3075,1.25,0,0
1.7,1.25,0,0
1.705,0,0,0
1.635,0,0,0
1.5975,0,0,0
1.4525,0,0,0
1.27,0.25,0,0
0.5275,0.25,0,0
0.3825,0.25,0,0
0.3275,0.25,0,0
1.145,0,0,0
0.2775,0,0,0
0.305,0,0,0
0.325,0,0,0
0.3175,0,0,0
0.3275,0,0,0
0.5325,0,0,0
0.56,0,0,0
0.2375,0,0,0
0.2275,0,0,0
0.2075,0,0,0
0.1675,0,0,0
0.19,0.25,0,0
0.18,0.25,0,0
0.465,0.25,0,0
0.615,0.25,0,0
0.19,0,0,0
0.145,0,0,0
0.13,0,0,0
0.1275,0,0,0
0.11,0,0,0
0.1225,0,0,0
0.1025,0,0,0
0.4275,0,0,0
0.1275,0,0,0
0.07,0,0,0
0.125,0,0,0
0.965,0,0,0
1.07,4.5,0,0
1.1225,4.5,0,0
1.1375,4.5,0,0
0.7775,4.5,0,0
1.0125,3.25,0,0
1.45,3.25,0,0
1.7025,3.25,0,0
1.25,3.25,0,0
1.28,2.75,0,0
1.29,2.75,0,0
1.0975,2.75,0,0
0.73,2.75,0,0
1.215,1.75,0,0
1.2775,1.75,0,0
1.14,1.75,0,0
1.09,1.75,0,0
1.01,0,0,0
1.245,0,0,0
0.43,0,0,0
1.0275,0,0,0
0.0925,0,0,0
0.05,0,0,0
0.0125,0,0,0
0.0075,0,0,0
0.02,0.25,0,0
0.015,0.25,0,0
0.1575,0.25,0,0
0.8425,0.25,0,0
0.0875,0,0,0
0.035,0,0,0
0.0325,0,0,0
0.075,0,0,0
0.0975,0,0,0
0.0375,0,0,0
0.02,0,0,0
0.005,0,0,0
0.0125,0.25,0,0
0.0175,0.25,0,0
0.02,0.25,0,0
0.01,0.25,0,0
0.0375,0,0,0
0.0125,0,0,0
0.03,0,0,0
0.02,0,0,0
0.0175,4.75,0,0
0.0175,4.75,0,0
0.025,4.75,0,0
0.025,4.75,0,0
0.025,3.5,0,0
0.03,3.5,0,0
0.02,3.5,0,0
0.015,3.5,0,0
0.305,2.25,0,0
0.015,2.25,0,0
0.025,2.25,0,0
0.02,2.25,0,0
0.055,1.25,0,0
0.9775,1.25,0,0
1.32,1.25,0,0
1.28,1.25,0,0
1.415,0,0,0
1.3825,0,0,0
1.82,0,0,0
1.585,0,0,0
1.3525,0,0,0
1.385,0,0,0
1.2725,0,0,0
1.41,0,0,0
1.2575,0,0,0
1.2925,0,0,0
1.315,0,0,0
1.325,0,0,0
1.005,0.25,0,0
1.1725,0.25,0,0
1.3425,0.25,0,0
0.5225,0.25,0,0
0.265,0,0,0
0.545,0,0,0
0.27,0,0,0
0.115,0,0,0
0.1,0,0,0
0.085,0,0,0
0.095,0,0,0
0.105,0,0,0
0.1475,0,0,0
0.11,0,0,0
0.0775,0,0,0
0.275,0,0,0
1.065,0.25,0,0
1.18,0.25,0,0
1.1925,0.25,0,0
1.23,0.25,0,0
0.885,0,0,0
1.02,0,0,0
1.23,0,0,0
1.2525,0,0,0
1.2525,4.5,0,0
1.3275,4.5,0,0
1.3375,4.5,0,0
1.1675,4.5,0,0
0.7625,3.25,0,0
1.2725,3.25,0,0
1.3175,3.25,0,0
1.6625,3.25,0,0
1.535,2.5,0,0
1.425,2.5,0,0
1.39,2.5,0,0
0.7125,2.5,0,0
1.4725,1.75,0,0
1.1775,1.75,1.25,0
1.435,1.75,2,0
1.2725,1.75,2.75,0
1.435,0,2.75,0
0.0125,0,0.5,0
0.0075,0,0,0
0.01,0,0,0
0.1225,0.25,0,0
0.005,0.25,0,0
0.0125,0.25,0,0
0.9825,0.25,0,0
0.895,0,0,0
0.9625,0,0,0
1.085,0,0,0
1.0925,0,0,0
1.095,0,0,0
1.1325,0,0,0
1.055,0,0,0
1.5175,0,0,0
0.7025,0,0,0
1.025,0,0,0
1.23,0,0,0
1.3025,0,0,0
1.33,0.25,0,0
1.555,0.25,0,0
1.325,0.25,0,0
1.6375,0.25,0,0
0.925,0,0,0
1.445,0,0,0
0.895,0,0,0
1.67,0,0,0
1.6075,5,0,0
1.305,5,0,0
1.185,5,0,0
1.195,5,0,0
0.7725,3.5,0,0
1.0875,3.5,0,0
1.255,3.5,0,0
1.205,3.5,0,0
1.345,2.25,0,0
1.4925,2.25,0,0
1.215,2.25,0,0
1.225,2.25,0,0
1.0975,1,0,0
1.365,1,0,0
1.3525,1,0,0
1.23,1,0,0
1.2625,0.25,0,0
1.3725,0.25,0,0
1.535,0.25,0,0
1.5475,0.25,0,0
0.92,0,0,0
1.2775,0,0,0
1.3075,0,0,0
1.3025,0,0,0
1.3475,0,0,0
1.42,0,0,0
1.5025,0,0,0
0.4625,0,0,0
0.2475,0,0,0
0.59,0,0,0
0.355,0,0,0
0.255,0,0,0
0.255,0.25,0,0
0.2475,0.25,0,0
0.205,0.25,0,0
0.2025,0.25,0,0
0.155,0,0,0
0.185,0,0,0
0.1675,0,0,0
0.15,0,0,0
0.13,0,0,0
0.09,0,0,0
0.0825,0,0,0
0.0775,0,0,0
0.045,0,0,0
0.105,0,0,0
0.9875,0,0,0
0.7975,0,0,0
0.5775,0.25,0,0
0.9875,0.25,0,0
1.05,0.25,0,0
1.0725,0.25,0,0
1.105,4.5,0,0
1.13,4.5,0,0
1.1,4.5,0,0
0.845,4.5,0,0
0.9025,3.25,0,0
1.09,3.25,0,0
1.1375,3.25,0,0
1.1475,3.25,0,0
1.18,2.5,0,0
1.125,2.5,0,0
1.11,2.5,0,0
0.7125,2.5,0,0
1.075,2,0,0
1.105,2,0,0
1.7075,2,0,0
0.7775,2,0,0
0.0575,0.25,0,0
0.0625,0.25,0,0
0.045,0.25,0,0
0.035,0.25,0,0
0.155,0.25,0,0
0.03,0.25,0,0
0.0325,0.25,0,0
0.5725,0.25,0,0
1.0075,0.25,0,0
1.075,0.25,0,0
1.3175,0.25,0,0
1.145,0.25,0,0
1.105,0,0,0
0.9775,0,0,0
1.0925,0,0,0
0.935,0,0,0
0.8775,0.25,0,0
0.9325,0.25,0,0
0.8875,0.25,0,0
0.9375,0.25,0,0
1.4175,0.25,0,0
1.405,0.25,0,0
0.0525,0.25,0,0
0.01,0.25,0,0
0.0075,0,0,0
0.015,0,0,0
0.0725,0,0,0
1.2975,0,0,0
1.5175,5.25,0,0
1,5.25,0,0
1.435,5.25,0,0
1.1325,5.25,0,0
1.15,3.75,0,0
1.1825,3.75,0,0
1.2075,3.75,0,0
1.2475,3.75,0,0
1.455,2.5,0,0
1.3925,2.5,0,0
1.39,2.5,0,0
1.3925,2.5,0,0
1.675,2.25,0,0
1.8375,2.25,0,0
2.0375,2.25,0,0
1.8825,2.25,0,0
1.4275,0,0,0
1.495,0,0,0
1.6775,0,0,0
0.665,0,0,0
1.3875,0,0,0
0.3275,0,0,0
0.23,0,0,0
0.635,0,0,0
1.125,0,0,0
0.535,0,0,0
1.215,0,0,0
1.1625,0,0,0
1.3025,0,0,0
0.3175,0,0,0
0.225,0,0,0
0.255,0,0,0
0.15,0.25,0,0
0.1075,0.25,0,0
0.1225,0.25,0,0
0.0875,0.25,0,0
0.11,0,0,0
0.1175,0,0,0
0.1275,0,0,0
0.1025,0,0,0
0.0825,0,0,0
0.0725,0,0,0
0.0475,0,0,0
0.5075,0,0,0
0.99,0,0,0
1.04,0,0,0
1.0525,0,0,0
1.0825,0,0,0
1.0775,0.25,0,0
1.11,0.25,0,0
1.1125,0.25,0,0
1.145,0.25,0,0
1.4275,5.5,0,0
1.4,5.5,0,0
0.2125,5.5,0,0
0.08,5.5,0,0
0.9425,4,0,0
1.08,4,0,0
1.1325,4,0,0
1.1125,4,0,0
1.14,2.75,0,0
1.1125,2.75,0,0
1.13,2.75,0,0
1.11,2.75,0,0
1.1475,2,0,0
1.1875,2,0,0
1.1775,2,0,0
1.1975,2,0,0
0.1125,0.25,0,0
0.3775,0.25,0,0
0.2825,0.25,0,0
0.25,0.25,0,0
0.12,0.25,0,0
0.0725,0.25,0,0
0.1175,0.25,0,0
0.1475,0.25,0,0
0.9375,0.25,0,0
1.1675,0.25,0,0
1.1925,0.25,0,0
1.6675,0.25,0,0
2.0825,0.25,0,0
2.005,0.25,0,0
1.94,0.25,0,0
1.21,0.25,0,0
0.975,0.25,0,0
1.15,0.25,0,0
1.215,0.25,0,0
1.2725,0.25,0,0
1.1075,0.25,0,0
1.1175,0.25,0,0
1.0425,0.25,0,0
0.975,0.25,0,0
1.065,0.25,0,0
0.985,0.25,0,0
1.59,0.25,0,0
1.5925,0.25,0,0
1.5725,6,0,0
0.995,6,0,0
1.3325,6,0,0
1.0325,6,0,0
0.91,3.75,0,0
0.9875,3.75,0,0
0.8425,3.75,0,0
0.7225,3.75,0,0
0.815,2,0,0
1.34,2,0,0
1.385,2,0,0
1.575,2,0,0
1.485,1.5,0,0
1.335,1.5,0,0
1.65,1.5,0,0
1.5425,1.5,0,0
1.47,0,0,0
1.575,0,0,0
1.39,0,0,0
1.27,0,0,0
1.2875,0.25,0,0
1.2825,0.25,0,0
1.335,0.25,0,0
1.295,0.25,0,0
1.3225,0,0,0
1.3375,0,0,0
1.3075,0,0,0
0.245,0,0,0
0.3175,0.25,0,0
0.2725,0.25,0,0
0.2225,0.25,0,0
0.2225,0.25,0,0
0.215,0,0,0
0.67,0,0,0
0.4425,0,0,0
0.13,0,0,0
0.11,0.25,0,0
0.13,0.25,0,0
0.0875,0.25,0,0
0.085,0.25,0,0
0.35,0.25,0,0
0.205,0.25,0,0
0.0725,0.25,0,0
0.0975,0.25,0,0
0.9275,0,0,0
0.9475,0,0,0
0.9875,0,0,0
1.0125,0,0,0
1.05,0.25,0,0
1.0725,0.25,0,0
1.115,0.25,0,0
1.105,0.25,0,0
1.1325,5.5,0,0
0.3075,5.5,0,0
0.05,5.5,0,0
0.77,5.5,0,0
1.0625,3.5,0,0
1.11,3.5,0,0
1.1425,3.5,0,0
1.5475,3.5,0,0
1.1375,2.75,0,0
1.1375,2.75,0,0
1.155,2.75,0,0
1.145,2.75,0,0
1.1075,2.25,0,0
1.105,2.25,0,0
1.385,2.25,0,0
0.485,2.25,0,0
0.1,0.25,0,0
0.1075,0.25,0,0
0.0575,0.25,0,0
0.015,0.25,0,0
0.005,0.25,0,0
0.01,0.25,0,0
0.0025,0.25,0,0
0.0075,0.25,0,0
0.015,0,0,0
0.065,0,0,0
0.58,0,0,0
0.415,0,0,0
0.325,0.25,0,0
0.0575,0.25,0,0
0.19,0.25,0,0
0.4225,0.25,0,0
0.4,0.25,0,0
0.33,0.25,0,0
0.665,0.25,0,0
1.0275,0.25,0,0
1.3575,0,0,0
1.5125,0,0,0
1.1875,0,0,0
1.1525,0,0,0
0.7175,0.25,0,0
0.54,0.25,0,0
1.025,0.25,0,0
1.69,0.25,0,0
1.9925,6,0,0
1.465,6,0,0
0.9825,6,0,0
0.98,6,0,0
1.105,3.75,0,0
1.0725,3.75,0,0
1.0875,3.75,0,0
1.1,3.75,0,0
1.135,2.5,0,0
1.1625,2.5,0,0
1.2125,2.5,0,0
1.2525,2.5,0,0
1.2525,1.5,0,0
1.2975,1.5,0,0
1.3225,1.5,0,0
1.3925,1.5,0,0
0.44,0,0,0
0.3275,0,0,0
0.2625,0,0,0
0.2775,0,0,0
0.32,0,0,0
0.4475,0,0,0
0.275,0,0,0
0.1925,0,0,0
0.2325,0,0,0
0.21,0,0,0
0.5825,0,0,0
0.4,0,0,0
0.2225,0,0,0
0.2225,0,0,0
0.2025,0,0,0
0.1725,0,0,0
0.17,0.25,0,0
0.1125,0.25,0,0
0.1475,0.25,0,0
0.15,0.25,0,0
0.12,0,0,0
0.1175,0,0,0
0.0875,0,0,0
0.08,0,0,0
0.08,0,0,0
0.745,0,0,0
1.215,0,0,0
0.93,0,0,0
0.9825,0,0,0
1.0025,0,0,0
1.035,0,0,0
1.0425,0,0,0
1.0875,0.25,0,0
1.0975,0.25,0,0
1.085,0.25,0,0
1.1175,0.25,0,0
1.1075,5.25,0,0
1.175,5.25,0,0
0.1425,5.25,0,0
0.0975,5.25,0,0
0.9775,3.25,0,0
1.0675,3.25,0,0
1.1025,3.25,0,0
1.11,3.25,0,0
1.3575,2.75,0,0
1.3425,2.75,0,0
0.9625,2.75,0,0
1.16,2.75,0,0
1.0975,2.25,0,0
1.1125,2.25,0,0
0.9725,2.25,0,0
0.9825,2.25,0,0
0.98,0.25,0,0
1.02,0.25,0,0
0.305,0.25,0,0
0.005,0.25,0,0
0.08,0,0,0
0.01,0,0,0
0.0175,0,0,0
0.005,0,0,0
0.0175,0.25,0,0
0.01,0.25,0,0
0.0775,0.25,0,0
0.695,0.25,0,0
0.77,0.25,0,0
0.2075,0.25,0,0
0.165,0.25,0,0
0.235,0.25,0,0
0.0975,0,0,0
0.0875,0,0,0
0.06,0,0,0
0.0825,0,0,0
0.115,0.25,0,0
0.02,0.25,0,0
0.02,0.25,0,0
0.0125,0.25,0,0
0.0075,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.17,0.25,0,0
0.5875,6,0,0
0.015,6,0,0
0.225,6,0,0
0.7375,6,0,0
0.8925,3.75,0,0
0.9475,3.75,0,0
1.01,3.75,0,0
1.0575,3.75,0,0
1.7975,2.5,0,0
1.2575,2.5,0,0
1.28,2.5,0,0
1.2475,2.5,0,0
1.3,1.25,0,0
1.3275,1.25,0,0
1.5525,1.25,0,0
1.7375,1.25,0,0
1.4775,0,0,0
1.49,0,0,0
1.465,0,0,0
1.5,0,0,0
1.35,0.25,0,0
1.35,0.25,0,0
1.3575,0.25,0,0
0.3125,0.25,0,0
0.43,0,0,0
1.415,0,0,0
1.115,0,0,0
0.4575,0,0,0
0.2575,0,0,0
0.265,0,0,0
0.25,0,0,0
0.285,0,0,0
0.275,0,0,0
0.205,0,0,0
0.1775,0,0,0
0.1375,0,0,0
0.1125,0,0,0
0.12,0,0,0
0.1175,0,0,0
0.15,0,0,0
0.1075,0.25,0,0
0.08,0.25,0,0
0.0525,0.25,0,0
0.06,0.25,0,0
0.07,0,0,0
0.225,0,0,0
0.9575,0,0,0
0.96,0,0,0
1,0,0,0
1.02,0,0,0
1.21,0,0,0
1.3225,0,0,0
1.075,5.5,0,0
1.1325,5.5,0,0
1.1175,5.5,0,0
1.1325,5.5,0,0
1.13,3.5,0,0
1.1375,3.5,0,0
1.1425,3.5,0,0
1.1625,3.5,0,0
1.2025,2.5,0,0
1.18,2.5,0,0
1.19,2.5,0,0
1.16,2.5,0,0
1.1725,2,0,0
1.195,2,0,0
1.205,2,0,0
1.225,2,0,0
1.1775,0.25,0,0
1.215,0.25,0,0
0.6875,0.25,0,0
0.0975,0.25,0,0
0.095,0.25,0,0
0.0275,0.25,0,0
0.1175,0.25,0,0
0.015,0.25,0,0
0.02,0,0,0
0.045,0,0,0
0.3,0,0,0
1.09,0,0,0
0.265,0.25,0,0
0.0325,0.25,0,0
0.0425,0.25,0,0
0.0275,0.25,0,0
0.015,0.25,0,0
0.01,0.25,0,0
0.015,0.25,0,0
0.01,0.25,0,0
0.0175,0,0,0
0.0075,0,0,0
0.005,0,0,0
0,0,0,0
0,0,0,0
0.0075,0,0,0
0.03,0,0,0
0.015,0,0,0
0.255,6,0,0
0.05,6,0,0
0.0575,6,0,0
0.095,6,0,0
0.26,3.5,0,0
0.115,3.5,0,0
0.0325,3.5,0,0
0.03,3.5,0,0
1.56,2.25,0,0
1.2475,2.25,0,0
1.205,2.25,0,0
1.1925,2.25,0,0
1.215,1.25,0,0
1.2275,1.25,0,0
1.3025,1.25,0,0
1.325,1.25,0,0
0.1525,0,0,0
0.8875,0,0,0
1.47,0,0,0
0.5175,0,0,0
0.2975,0.25,0,0
0.265,0.25,0,0
1.3175,0.25,0,0
1.33,0.25,0,0
1.745,0,0,0
0.6075,0,0,0
0.4525,0,0,0
0.3625,0,0,0
0.2925,0,0,0
0.265,0,0,0
0.18,0,0,0
0.6175,0,0,0
1.08,0,0,0
1.115,0,0,0
0.3475,0,0,0
0.135,0,0,0
0.13,0.25,0,0
0.09,0.25,0,0
0.055,0.25,0,0
0.2775,0.25,0,0
0.32,0,0,0
0.07,0,0,0
0.0875,0,0,0
0.09,0,0,0
0.075,0,0,0
0.0575,0,0,0
0.0725,0,0,0
0.1,0,0,0
0.0825,0,0,0
0.085,0,0,0
0.09,0,0,0
0.085,0,0,0
0.06,5.5,0,0
0.085,5.5,0,0
0.5375,5.5,0,0
1.005,5.5,0,0
1.07,3.25,0,0
1.11,3.25,0,0
1.135,3.25,0,0
1.125,3.25,0,0
0.8625,2.75,0,0
0.93,2.75,0,0
1.2075,2.75,0,0
1.2175,2.75,0,0
1.7725,2,0,0
1.205,2,0,0
1.0525,2,0,0
0.2925,2,0,0
0.0075,0,0,0
0.0075,0,0,0
0.01,0,0,0
0.0125,0,0,0
0.0075,0,0,0
0.005,0,0,0
0.005,0,0,0
0.01,0,0,0
0.05,0.25,0,0
0.01,0.25,0,0
0.005,0.25,0,0
0.0025,0.25,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0025,0,0,0
0.04,0,0,0
0.1,0,0,0
0.0375,0,0,0
0,0.25,0,0
0.0025,0.25,0,0
0,0.25,0,0
0,0.25,0,0
0,5.5,0,0
0,5.5,0,0
0,5.5,0,0
0,5.5,0,0
0,3.5,0,0
0,3.5,0,0
0.005,3.5,0,0
0.0075,3.5,0,0
0.9575,2,0,0
1.03,2,0,0
1.0925,2,0,0
1.11,2,0,0
1.34,1.5,0,0
1.3475,1.5,0,0
1.4225,1.5,0,0
1.41,1.5,0,0
0.2625,0,0,0
0.4375,0,0,0
0.3125,0,0,0
0.1625,0,0,0
0.065,0,0,0
0.075,0,0,0
0.13,0,0,0
0.015,0,0,0
0.0625,0.25,0,0
0.2,0.25,0,0
0.5,0.25,0,0
0.3325,0.25,0,0
0.2325,0,0,0
0.25,0,0,0
0.205,0,0,0
0.1725,0,0,0
0.14,0,0,0
0.125,0,0,0
0.0825,0,0,0
0.1225,0,0,0
0.1125,0,0,0
0.095,0,0,0
0.0975,0,0,0
0.0625,0,0,0
0.0775,0.25,0,0
0.07,0.25,0,0
0.095,0.25,0,0
0.1675,0.25,0,0
0.3625,0,0,0
0.06,0,0,0
0.05,0,0,0
0.75,0,0,0
0.8175,0,0,0
0.99,0,0,0
0.9975,0,0,0
1.005,0,0,0
1.035,5.25,0,0
1.0475,5.25,0,0
1.07,5.25,0,0
1.085,5.25,0,0
1.145,3.25,0,0
1.1325,3.25,0,0
1.1325,3.25,0,0
1.1225,3.25,0,0
1.1225,2.75,0,0
1.15,2.75,0,0
1.1875,2.75,0,0
1.5675,2.75,0,0
1.1625,2.25,0,0
1.1925,2.25,0,0
1,2.25,0,0
0.095,2.25,0,0
0.1125,0,0,0
0.1225,0,0,0
0.17,0,0,0
0.1925,0,0,0
0.1375,0,0,0
0.145,0,0,0
0.18,0,0,0
0.2325,0,0,0
0.63,0,0,0
0.27,0,0,0
0.975,0,0,0
0.9975,0,0,0
0.485,0.25,0,0
0.09,0.25,0,0
0.09,0.25,0,0
0.2175,0.25,0,0
0.0975,0,0,0
0.0475,0,0,0
0.0625,0,0,0
0.075,0,0,0
0.09,0,0,0
0.11,0,0,0
0.4675,0,0,0
0.8375,0,0,0
1.155,0,0,0
1.02,0,0,0
1.8325,0,0,0
1.935,0,0,0
1.865,5.75,0,0
1.2425,5.75,0,0
1.715,5.75,0,0
1.5,5.75,0,0
1.1875,3.25,0,0
1.2225,3.25,0,0
1.36,3.25,0,0
1.4625,3.25,0,0
1.4125,2.25,0,0
1.415,2.25,0,0
1.4325,2.25,0,0
1.425,2.25,0,0
1.46,1.5,0,0
1.4225,1.5,0,0
1.395,1.5,0,0
1.3975,1.5,0,0
1.5225,0,0,0
1.47,0,0,0
1.3675,0,0,0
1.44,0,0,0
1.6675,0,0,0
1.445,0,0,0
1.54,0,0,0
1.4175,0,0,0
1.88,0.25,0,0
1.4525,0.25,0,0
1.45,0.25,0,0
1.3625,0.25,0,0
0.4975,0,0,0
0.215,0,0,0
0.585,0,0,0
1.5425,0,0,0
0.61,0,0,0
0.1125,0,0,0
0.1525,0,0,0
0.15,0,0,0
0.1425,0.25,0,0
0.1325,0.25,0,0
0.12,0.25,0,0
0.125,0.25,0,0
0.09,0,0,0
0.0725,0,0,0
0.0625,0,0,0
0.0875,0,0,0
0.105,0,0,0
0.0725,0,0,0
0.0625,0,0,0
0.055,0,0,0
0.065,0.25,0,0
0.045,0.25,0,0
0.08,0.25,0,0
0.1025,0.25,0,0
0.0925,5.25,0,0
0.0625,5.25,0,0
0.3525,5.25,0,0
0.97,5.25,0,0
1.005,3.25,0,0
1.0725,3.25,0,0
1.1575,3.25,0,0
1.525,3.25,0,0
0.72,2.75,0,0
0.9975,2.75,0,0
1.09,2.75,0,0
1.11,2.75,0,0
1.1625,2.5,0,0
1.1825,2.5,0,0
1.575,2.5,0,0
1.8575,2.5,0,0
0.9075,0,0,0
1.11,0,0,0
0.9,0,1.375,0
0.095,0,2.375,0
0.005,0.25,2.125,0
0.0025,0.25,0,0
0.01,0.25,0,0
0.02,0.25,0,0
0.4775,0.25,0,0
1.35,0.25,0,0
1.1275,0.25,0,0
0.0425,0.25,0,0
0.0025,0,0,0
0.0075,0,0,0
0.0225,0,0,0
0.1175,0,0,0
0.78,0.25,0,0
0.0975,0.25,0,0
0.2975,0.25,0,0
1.31,0.25,0,0
1.425,0.25,0,0
0.115,0.25,0,0
0.1475,0.25,0,0
0.02,0.25,0,0
0.01,0,0,0
0.0125,0,0,0
0.97,0,0,0
1.3575,0,0,0
1.515,6.25,0,0
1.165,6.25,0,0
1.3325,6.25,0,0
1.275,6.25,0,0
1.215,3.75,0,0
1.2875,3.75,0,0
1.1825,3.75,0,0
1.1675,3.75,0,0
1.215,2.25,0,0
1.775,2.25,0,0
1.36,2.25,0,0
1.36,2.25,0,0
1.34,1.5,0,0
1.2925,1.5,0,0
0.5875,1.5,0,0
0.9675,1.5,0,0
0.79,0,0,0
0.6925,0,0,0
0.7825,0,0,0
0.34,0,0,0
0.295,0.25,0,0
0.28,0.25,0,0
0.8675,0.25,0,0
1.2175,0.25,0,0
1.6625,0,0,0
1.245,0,0,0
1.315,0,0,0
1.0275,0,0,0
0.675,0.25,0,0
1.1525,0.25,0,0
0.77,0.25,0,0
1.305,0.25,0,0
0.4625,0,0,0
0.125,0,0,0
0.11,0,0,0
0.085,0,0,0
0.1125,0.25,0,0
0.135,0.25,0,0
0.0875,0.25,0,0
0.065,0.25,0,0
0.055,0,0,0
0.0675,0,0,0
0.05,0,0,0
0.07,0,0,0
0.525,0.25,0,0
0.1025,0.25,0,0
0.0775,0.25,0,0
0.0475,0.25,0,0
0.0625,0,0,0
0.605,0,0,0
0.9525,0,0,0
1.025,0,0,0
1.0625,5.5,0,0
0.815,5.5,0,0
0.9775,5.5,0,0
1.09,5.5,0,0
1.0975,3.5,0,0
1.115,3.5,0,0
1.13,3.5,0,0
1.1525,3.5,0,0
1.01,2.75,0,0
0.665,2.75,0,0
1.1325,2.75,0,0
1.115,2.75,0,0
1.145,2.5,0,0
1.1925,2.5,0,0
1.6125,2.5,0,0
0.8,2.5,0,0
0.105,0.25,0,0
0.1025,0.25,0,0
0.1075,0.25,0,0
0.27,0.25,0,0
0.115,0.25,0,0
0.1775,0.25,0,0
0.23,0.25,0,0
0.19,0.25,0,0
0.0325,0.5,0,0
0.29,0.5,0,0
1.31,0.5,0,0
0.59,0.5,0,0
0.935,0.25,0,0
0.37,0.25,0,0
0.07,0.25,0,0
0.9925,0.25,0,0
0.985,0,0,0
0.51,0,0,0
0.825,0,0,0
0.8225,0,0,0
1.5625,0.25,0,0
0.6775,0.25,0,0
0.7325,0.25,0,0
0.76,0.25,0,0
1.195,0.25,0,0
1.515,0.25,0,0
1.9475,0.25,0,0
1.7325,0.25,0,0
1.7625,5.25,0,0
1.1175,5.25,0,0
1.23,5.25,0,0
1.5775,5.25,0,0
1.435,3.75,0,0
1.5775,3.75,0,0
1.4025,3.75,0,0
1.3575,3.75,0,0
1.3825,2,0,0
1.105,2,0,0
1.3,2,0,0
1.4925,2,0,0
1.4875,1.25,0,0
1.53,1.25,0,0
2.0175,1.25,0,0
1.9425,1.25,0,0
1.7075,0,0,0
1.12,0,0,0
1.305,0,0,0
1.3875,0,0,0
1.4575,0,0,0
1.415,0,0,0
1.3025,0,0,0
0.285,0,0,0
0.2725,0,0,0
0.285,0,0,0
0.245,0,0,0
0.2425,0,0,0
0.1875,0.25,0,0
0.1475,0.25,0,0
0.2975,0.25,0,0
0.445,0.25,0,0
0.1325,0,0,0
0.1075,0,0,0
0.075,0,0,0
0.0975,0,0,0
0.08,0,0,0
0.07,0,0,0
0.105,0,0,0
0.07,0,0,0
0.53,0,0,0
1.04,0,0,0
0.99,0,0,0
0.8625,0,0,0
1.115,0,0,0
1.0775,0,0,0
1.18,0,0,0
1.22,0,0,0
1.285,0.25,0,0
1.61,0.25,0,0
0.9675,0.25,0,0
0.85,0.25,0,0
1.255,4.5,0,0
1.24,4.5,0,0
1.31,4.5,0,0
1.33,4.5,0,0
1.34,3.5,0,0
1.345,3.5,0,0
0.7375,3.5,0,0
1.2825,3.5,0,0
1.3175,2.5,0,0
1.365,2.5,0,0
1.355,2.5,0,0
1.37,2.5,0,0
1.3725,2,0,0
0.8575,2,0,0
1.57,2,0,0
1.0725,2,0,0
0.095,0,0,0
0.07,0,0,0
0.015,0,0,0
0.015,0,0,0
0.0375,0.25,0,0
0.0125,0.25,0,0
0.0175,0.25,0,0
0.0125,0.25,0,0
0.0075,0.25,0,0
0.6475,0.25,0,0
1.84,0.25,0,0
1.4425,0.25,0,0
0.915,0,0,0
0.935,0,0,0
1.14,0,0,0
1,0,0,0
0.55,0.25,0,0
0.99,0.25,3.375,0
1.1875,0.25,2.5,0
1.065,0.25,2.5,0
1.4425,0.25,1.875,0
0.2375,0.25,0,0
0.0725,0.25,0,0
0.0825,0.25,0,0
0.165,0,0,0
0.035,0,0,0
0.6475,0,0,0
2.2525,0,0,0
2.61,5.25,0,0
1.9725,5.25,0,0
2.2725,5.25,0,0
2.3375,5.25,0,0
0.195,3.5,0,0
0.0125,3.5,0,0
0.01,3.5,0,0
0.0125,3.5,0,0
1.3275,2,0,0
1.4675,2,0,0
1.31,2,0,0
1.3525,2,0,0
0.2675,1.5,0,0
0.505,1.5,0,0
1.5,1.5,0,0
1.2725,1.5,0,0
1.41,0,0,0
1.5675,0,0,0
1.5325,0,0,0
1.3875,0,0,0
1.35,0,0,0
1.33,0,0,0
1.275,0,0,0
0.9325,0,0,0
1.81,0,0,0
1.395,0,0,0
1.4725,0,0,0
0.4325,0,0,0
0.1725,0.25,0,0
0.1275,0.25,0,0
0.165,0.25,0,0
0.175,0.25,0,0
0.2,0,0,0
0.1675,0,0,0
0.1825,0,0,0
0.1475,0,0,0
0.78,0,0,0
1.1775,0,0,0
1.2,0,0,0
1.235,0,0,0
1.1175,0,0,0
1.1775,0,0,0
1.1975,0,0,0
1.215,0,0,0
1.2125,0,0,0
1.26,0,0,0
0.96,0,0,0
0.9075,0,0,0
1.1875,0.25,0,0
1.2375,0.25,0,0
1.285,0.25,0,0
1.265,0.25,0,0
1.3,4.5,0,0
1.22,4.5,0,0
0.6675,4.5,0,0
1.16,4.5,0,0
1.37,3.25,0,0
1.51,3.25,0,0
1.3125,3.25,0,0
1.3025,3.25,0,0
1.285,2.25,0,0
0.895,2.25,0,0
1.1275,2.25,0,0
1.255,2.25,0,0
